text	labels
HBV lamivudine - resistant strains were detected in 3 of 15 mono - infected chronic hepatitis B patients and 10 of 20 HBV - HIV co - infected patients .	O B-Chemical O O O O O O O O O O O O O B-Disease I-Disease O O O O O B-Disease I-Disease I-Disease I-Disease I-Disease I-Disease O O
To the best of our knowledge , this constitutes the first report of HBV lamivudine - resistant strains in therapy - na ve HBV - HIV co - infected patients .	O O O O O O O O O O O O O O B-Chemical O O O O O O B-Chemical O B-Disease I-Disease I-Disease I-Disease I-Disease I-Disease O O
The HBV viral loads for mono - infected and co - infected patients ranged from 3 . 32 x 10 ( 2 ) to 3 . 82 x 10 ( 7 ) and < 200 to 4 . 40 x 10 ( 3 ) copies / ml , respectively .	O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
It remains to be seen whether such pre - existing antiviral mutations could result in widespread emergence of HBV resistant strains when lamivudine - containing highly active antiretroviral ( ARV ) treatment ( HAART ) regimens become widely applied in South Africa , as this is likely to have potential implications in the management of HBV - HIV co - infected patients .	O O O O O O O O O O O O O O O O O O O O O O B-Chemical O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B-Disease I-Disease I-Disease I-Disease I-Disease I-Disease O O
Rabbit syndrome , antidepressant use , and cerebral perfusion SPECT scan findings .	B-Disease I-Disease O B-Chemical O O O O O O O O O
The rabbit syndrome is an extrapyramidal side effect associated with chronic neuroleptic therapy .	O B-Disease I-Disease O O O O O O O O O O O
Its occurrence in a patient being treated with imipramine is described , representing the first reported case of this syndrome in conjunction with antidepressants .	O O O O O O O O B-Chemical O O O O O O O O O O O O O O B-Chemical O
Repeated cerebral perfusion SPECT scans revealed decreased basal ganglia perfusion while the movement disorder was present , and a return to normal perfusion when the rabbit syndrome resolved .	O O O O O O B-Disease I-Disease I-Disease I-Disease O O B-Disease I-Disease O O O O O O O O O O O B-Disease I-Disease O O
Estrogen prevents cholesteryl ester accumulation in macrophages induced by the HIV protease inhibitor ritonavir .	O O B-Chemical I-Chemical O O O O O O O O O B-Chemical O
Individuals with HIV can now live long lives with drug therapy that often includes protease inhibitors such as ritonavir .	O O O O O O O O O O O O O O O O O O B-Chemical O
Many patients , however , develop negative long - term side effects such as premature atherosclerosis .	O O O O O O O O O O O O O O B-Disease I-Disease O
We have previously demonstrated that ritonavir treatment increases atherosclerotic lesion formation in male mice to a greater extent than in female mice .	O O O O O B-Chemical O O B-Disease I-Disease O O O O O O O O O O O O O
Furthermore , peripheral blood monocytes isolated from ritonavir - treated females had less cholesteryl ester accumulation .	O O O O O O O B-Chemical O O O O O B-Chemical I-Chemical O O
In the present study , we have investigated the molecular mechanisms by which female hormones influence cholesterol metabolism in macrophages in response to the HIV protease inhibitor ritonavir .	O O O O O O O O O O O O O O O O B-Chemical O O O O O O O O O O B-Chemical O
We have utilized the human monocyte cell line , THP - 1 as a model to address this question .	O O O O O O O O O O O O O O O O O O O O
Briefly , cells were differentiated for 72 h with 100 nM PMA to obtain a macrophage - like phenotype in the presence or absence of 1 nM 17beta - estradiol ( E2 ) , 100 nM progesterone or vehicle ( 0 . 01 % ethanol ) .	O O O O O O O O O O O O O O O O O O O O O O O O O O O B-Chemical I-Chemical I-Chemical O B-Chemical O O O O B-Chemical O O O O O O O B-Chemical O O
Cells were then treated with 30 ng / ml ritonavir or vehicle in the presence of aggregated LDL for 24 h .	O O O O O O O O O B-Chemical O O O O O O O O O O O O
Cell extracts were harvested , and lipid or total RNA was isolated .	O O O O O O O O O O O O O
E2 decreased the accumulation of cholesteryl esters in macrophages following ritonavir treatment .	B-Chemical O O O O B-Chemical I-Chemical O O O B-Chemical O O
Ritonavir increased the expression of the scavenger receptor , CD36 mRNA , responsible for the uptake of LDL .	B-Chemical O O O O O O O O O O O O O O O O O O
Additionally , ritonavir treatment selectively increased the relative levels of PPARgamma mRNA , a transcription factor responsible for the regulation of CD36 mRNA expression .	O O B-Chemical O O O O O O O O O O O O O O O O O O O O O O
Treatment with E2 , however , failed to prevent these increases at the mRNA level .	O O B-Chemical O O O O O O O O O O O O O
E2 did , however , significantly suppress CD36 protein levels as measured by fluorescent immunocytochemistry .	B-Chemical O O O O O O O O O O O O O O O
This data suggests that E2 modifies the expression of CD36 at the level of protein expression in monocyte - derived macrophages resulting in reduced cholesteryl ester accumulation following ritonavir treatment .	O O O O B-Chemical O O O O O O O O O O O O O O O O O O O B-Chemical I-Chemical O O B-Chemical O O
Acute hepatitis attack after exposure to telithromycin .	O B-Disease O O O O B-Chemical O
INTRODUCTION : Antibiotic - associated hepatotoxicity is rare .	O O O O O B-Disease O O O
With widespread use of antimicrobial agents , however , hepatic injury occurs frequently , and among adverse drug reactions , idiosyncratic reactions are the most serious .	O O O O O O O O O B-Disease I-Disease O O O O O B-Disease I-Disease I-Disease O O O O O O O O
CASE SUMMARY : A 25 - year - old male patient , with a height of 175 cm and weight of 72 kg presented to Marmara University Hospital Emergency Department , Istanbul , Turkey , with 5 days ' history of jaundice , malaise , nausea , and vomiting .	O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B-Disease O O O B-Disease O O B-Disease O
He had been prescribed telithromycin 400 mg / d PO to treat an upper respiratory tract infection 7 days prior .	O O O O B-Chemical O O O O O O O O B-Disease I-Disease I-Disease I-Disease O O O O
Admission laboratory tests were as follows : alanine aminotransferase , 67 U / L ( reference range , 10 - 37 U / L ) ; aspartate aminotransferase , 98 U / L ( 10 - 40 U / L ) ; alkaline phosphatase , 513 U / L ( 0 - 270 U / L ) ; gamma - glutamyltransferase , 32 U / L ( 7 - 49 U / L ) ; amylase , 46 U / L ( 0 - 220 U / L ) ; total bilirubin , 20 . 1 mg / dL ( 0 . 2 - 1 . 0 mg / dL ) ; direct bilirubin , 14 . 8 mg / dL ( 0 - 0 . 3 mg / dL ) ; and albumin , 4 . 7 mg / dL ( 3 . 5 - 5 . 4 mg / dL ) .	O O O O O O O B-Chemical O O O O O O O O O O O O O O O O O O B-Chemical O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B-Chemical O O O O O O O O O O O O O O O O O O O O O B-Chemical O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
No toxin , alcohol , or other drugs were reported .	O O O B-Chemical O O O O O O O
"The patient had suffered a previous episode of "" acute hepatitis of unknown origin , "" that occurred after telithromycin usage ."	O O O O O O O O O O B-Disease O O O O O O O O B-Chemical O O
Both incidents occurred within a year .	O O O O O O O
DISCUSSION : Telithromycin is the first of the ketolide antibacterials to receive US Food and Drug Administration approval for clinical use .	O O B-Chemical O O O O O O O O O O O O O O O O O O O
It has been associated with infrequent and usually reversible severe hepatic dysfunction .	O O O O O O O O O O B-Disease I-Disease O
Based on a score of 8 on the Naranjo adverse drug reaction probability scale , telithromycin was the probable cause of acute hepatitis in this patient , and pathological findings suggested drug - induced toxic hepatitis .	O O O O O O O O O B-Disease I-Disease I-Disease O O O B-Chemical O O O O O O B-Disease O O O O O O O O O O O B-Disease I-Disease O
Recurrence of hepatitis attack might have been avoided if the initial incident had been communicated to the attending physician who prescribed telithromycin the second time .	O O B-Disease O O O O O O O O O O O O O O O O O O B-Chemical O O O O
CONCLUSION : Here we report a case of acute hepatitis probably associated with the administration of telithromycin .	O O O O O O O O O B-Disease O O O O O O B-Chemical O
A study on the effect of the duration of subcutaneous heparin injection on bruising and pain .	O O O O O O O O O O B-Chemical O O B-Disease O B-Disease O
AIM : This study was carried out to determine the effect of injection duration on bruising and pain following the administration of the subcutaneous injection of heparin .	O O O O O O O O O O O O O O O B-Disease O B-Disease O O O O O O O O B-Chemical O
BACKGROUND : Although different methods to prevent bruising and pain following the subcutaneous injection of heparin have been widely studied and described , the effect of injection duration on the occurrence of bruising and pain is little documented .	O O O O O O O B-Disease O B-Disease O O O O O B-Chemical O O O O O O O O O O O O O O O O B-Disease O B-Disease O O O O
DESIGN : This study was designed as within - subject , quasi - experimental research .	O O O O O O O O O O O O O O O O
METHOD : The sample for the study consisted of 50 patients to whom subcutaneous heparin was administered .	O O O O O O O O O O O O O O B-Chemical O O O
Heparin was injected over 10 seconds on the right abdominal site and 30 seconds on the left abdominal site .	B-Chemical O O O O O O O O O O O O O O O O O O O
Injections areas were assessed for the presence of bruising at 48 and 72 hours after each injection .	O O O O O O O O B-Disease O O O O O O O O O
Dimensions of the bruising on the heparin applied areas were measured using transparent millimetric measuring paper .	O O O B-Disease O O B-Chemical O O O O O O O O O O
The visual analog scale ( VAS ) was used to measure pain intensity and a stop - watch was used to time the pain period .	O O O O O O O O O O O B-Disease O O O O O O O O O O O B-Disease O O
Data were analysed using chi - square test , Mann - Whitney U , Wilcoxon signed ranks tests and correlation .	O O O O O O O O O O O O O O O O O O O O O
RESULTS : The percentage of bruising occurrence was 64 % with the injection of 10 seconds duration and 42 % in the 30 - second injection .	O O O O O B-Disease O O O O O O O O O O O O O O O O O O O O O
It was determined that the size of the bruising was smaller in the 30 - second injection .	O O O O O O O O B-Disease O O O O O O O O O
Pain intensity and pain period were statistically significantly lower for the 30 - second injection than for the 10 - second injection .	B-Disease O O B-Disease O O O O O O O O O O O O O O O O O O O
CONCLUSIONS : It was determined that injection duration had an effect on bruising and pain following the subcutaneous administration of heparin .	O O O O O O O O O O O O B-Disease O B-Disease O O O O O B-Chemical O
This study should be repeated on a larger sample .	O O O O O O O O O O
RELEVANCE TO CLINICAL PRACTICE : When administering subcutaneous heparin injections , it is important to extend the duration of the injection .	O O O O O O O O B-Chemical O O O O O O O O O O O O O
Acute liver failure in two patients with regular alcohol consumption ingesting paracetamol at therapeutic dosage .	B-Disease I-Disease I-Disease O O O O O B-Chemical O O B-Chemical O O O O
BACKGROUND : The possible role of alcohol in the development of hepatotoxicity associated with therapeutic doses of paracetamol ( acetaminophen ) is currently debated .	O O O O O O B-Chemical O O O O B-Disease O O O O O B-Chemical O B-Chemical O O O O O
CASE REPORT : We describe 2 patients who were regular consumers of alcohol and who developed liver failure within 3 - 5 days after hospitalization and stopping alcohol consumption while being treated with 4 g paracetamol / day .	O O O O O O O O O O O O B-Chemical O O O B-Disease I-Disease O O O O O O O O O B-Chemical O O O O O O O B-Chemical O O O
A paracetamol serum level obtained in one of these patients was not in the toxic range .	O B-Chemical O O O O O O O O O O O O O O O
Possible risk factors for the development of hepatotoxicity in patients treated with therapeutic doses of paracetamol are discussed .	O O O O O O O B-Disease O O O O O O O B-Chemical O O O
CONCLUSION : In patients with risk factors , e . g . regular consumption of alcohol , liver failure is possible when therapeutic doses are ingested .	O O O O O O O O O O O O O O O B-Chemical O B-Disease I-Disease O O O O O O O O
We propose that the paracetamol dose should not exceed 2 g / day in such patients and that their liver function should be monitored closely while being treated with paracetamol .	O O O O B-Chemical O O O O O O O O O O O O O O O O O O O O O O O O B-Chemical O
Associations between use of benzodiazepines or related drugs and health , physical abilities and cognitive function : a non - randomised clinical study in the elderly .	O O O O B-Chemical O O O O O O O O O O O O O O O O O O O O O O
OBJECTIVE : To describe associations between the use of benzodiazepines or related drugs ( BZDs / RDs ) and health , functional abilities and cognitive function in the elderly .	O O O O O O O O O B-Chemical O O O O B-Chemical O O O O O O O O O O O O O O O
METHODS : A non - randomised clinical study of patients aged > or = 65 years admitted to acute hospital wards during 1 month .	O O O O O O O O O O O O O O O O O O O O O O O O O
164 patients ( mean age + / - standard deviation [ SD ] 81 . 6 + / - 6 . 8 years ) were admitted .	O O O O O O O O O O O O O O O O O O O O O O O O O O O
Of these , nearly half ( n = 78 ) had used BZDs / RDs before admission , and the remainder ( n = 86 ) were non - users .	O O O O O O O O O O O O B-Chemical O O O O O O O O O O O O O O O O O O
Cognitive ability was assessed by the Mini - Mental State Examination ( MMSE ) .	O O O O O O O O O O O O O O O
Patients scoring > or = 20 MMSE sum points were interviewed ( n = 79 ) and questioned regarding symptoms and functional abilities during the week prior to admission .	O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
Data on use of BZDs / RDs before admission , current medications and discharge diagnoses were collected from medical records .	O O O O B-Chemical O O O O O O O O O O O O O O O O
Health , physical abilities and cognitive function were compared between BZD / RD users and non - users , and adjustments were made for confounding variables .	O O O O O O O O O O O O O O O O O O O O O O O O O O O
The residual serum concentrations of oxazepam , temazepam and zopiclone were analysed .	O O O O O B-Chemical O B-Chemical O B-Chemical O O O
RESULTS : The mean + / - SD duration of BZD / RD use was 7 + / - 7 years ( range 1 - 31 ) .	O O O O O O O O O O O O O O O O O O O O O O O O O O O O
Two or three BZDs / RDs were concomitantly taken by 26 % of users ( n = 20 ) .	O O O B-Chemical O O O O O O O O O O O O O O O O
Long - term use of these drugs was associated with female sex and use of a higher number of drugs with effects on the CNS , which tended to be related to diagnosed dementia .	O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B-Disease O
After adjustment for these variables as confounders , use of BZDs / RDs was not associated with cognitive function as measured by the MMSE .	O O O O O O O O O O B-Chemical O O O O O O O O O O O O O O
However , use of BZDs / RDs was associated with dizziness , inability to sleep after awaking at night and tiredness in the mornings during the week prior to admission and with stronger depressive symptoms measured at the beginning of the hospital stay .	O O O O B-Chemical O O O O O B-Disease O B-Disease I-Disease I-Disease O O O O O B-Disease O O O O O O O O O O O O B-Disease I-Disease O O O O O O O O O
Use of BZDs / RDs tended to be associated with a reduced ability to walk and shorter night - time sleep during the week prior to admission .	O O B-Chemical O O O O O O O O O O O O O O O O O O O O O O O O O
A higher residual serum concentration of temazepam correlated with a lower MMSE sum score after adjustment for confounding variables .	O O O O O O B-Chemical O O O O O O O O O O O O O
CONCLUSIONS : Long - term use and concomitant use of more than one BZD / RD were common in elderly patients hospitalised because of acute illnesses .	O O O O O O O O O O O O O O O O O O O O O O O O O O O
Long - term use was associated with daytime and night - time symptoms indicative of poorer health and potentially caused by the adverse effects of these drugs .	O O O O O O O O O O O O O O O O O O O O O O O O O O O O
Acute vocal fold palsy after acute disulfiram intoxication .	O B-Disease I-Disease I-Disease O O B-Chemical O O
Acute peripheral neuropathy caused by a disulfiram overdose is very rare and there is no report of it leading to vocal fold palsy .	O B-Disease I-Disease O O O B-Chemical B-Disease O O O O O O O O O O O O B-Disease I-Disease I-Disease O
A 49 - year - old woman was transferred to our department because of quadriparesis , lancinating pain , sensory loss , and paresthesia of the distal limbs .	O O O O O O O O O O O O O O B-Disease O O B-Disease O B-Disease I-Disease O O B-Disease O O O O O
One month previously , she had taken a single high dose of disulfiram ( 130 tablets of ALCOHOL STOP TAB , Shin - Poong Pharm . Co . , Ansan , Korea ) in a suicide attempt .	O O O O O O O O O O O O B-Chemical O O O O B-Chemical O O O O O O O O O O O O O O O O O O O O
She was not an alcoholic .	O O O O O O
For the first few days after ingestion , she was in a confused state and had mild to moderate ataxia and giddiness .	O O O O O O O O O O O O O O O O O O O B-Disease O B-Disease O
She noticed hoarseness and distally accentuated motor and sensory dysfunction after she had recovered from this state .	O O B-Disease O O O O O O O O O O O O O O O
A nerve conduction study was consistent with severe sensorimotor axonal polyneuropathy .	O O O O O O O O O O B-Disease O
Laryngeal electromyography ( thyroarytenoid muscle ) showed ample denervation potentials .	O O O O O O O O O O O
Laryngoscopy revealed asymmetric vocal fold movements during phonation .	O O O O O O O O O
Her vocal change and weakness began to improve spontaneously about 3 weeks after transfer .	O O O O O O O O O O O O O O O
This was a case of acute palsy of the recurrent laryngeal nerve and superimposed severe acute sensorimotor axonal polyneuropathy caused by high - dose disulfiram intoxication .	O O O O O O B-Disease O O O O O O O O O O O B-Disease O O O O O B-Chemical O O
Encephalopathy induced by levetiracetam added to valproate .	B-Disease O O B-Chemical O O B-Chemical O
BACKGROUND : We report on the manifestation of a levetiracetam ( LEV ) - induced encephalopathy .	O O O O O O O O O B-Chemical O B-Chemical O O O B-Disease O
FINDINGS : A 28 - year - old man suffering from idiopathic epilepsy with generalized seizures was treated with LEV ( 3000 mg ) added to valproate ( VPA ) ( 2000 mg ) .	O O O O O O O O O O O B-Disease I-Disease O O B-Disease O O O B-Chemical O O O O O O B-Chemical O B-Chemical O O O O O O
Frequency of generalized tonic - clonic seizures increased from one per 6 months to two per month .	O O O B-Disease I-Disease I-Disease I-Disease O O O O O O O O O O O
Neuropsychological testing showed impaired word fluency , psychomotor speed and working memory .	O O O B-Disease I-Disease I-Disease I-Disease I-Disease I-Disease I-Disease I-Disease I-Disease O
The interictal electroencephalogram ( EEG ) showed a generalized slowing to 5 per second theta rhythms with bilateral generalized high - amplitude discharges .	O O O O O O O O O O O O O O O O O O O O O O O O
OUTCOME : Following discontinuation of LEV , EEG and neuropsychological findings improved and seizure frequency decreased .	O O O O O B-Chemical O O O O O O O B-Disease O O O
Norepinephrine signaling through beta - adrenergic receptors is critical for expression of cocaine - induced anxiety .	B-Chemical O O O O O O O O O O O B-Chemical O O B-Disease O
BACKGROUND : Cocaine is a widely abused psychostimulant that has both rewarding and aversive properties .	O O B-Chemical O O O O O O O O O O O O O
While the mechanisms underlying cocaine ' s rewarding effects have been studied extensively , less attention has been paid to the unpleasant behavioral states induced by cocaine , such as anxiety .	O O O O B-Chemical O O O O O O O O O O O O O O O O O O O O O B-Chemical O O O B-Disease O
METHODS : In this study , we evaluated the performance of dopamine beta - hydroxylase knockout ( Dbh - / - ) mice , which lack norepinephrine ( NE ) , in the elevated plus maze ( EPM ) to examine the contribution of noradrenergic signaling to cocaine - induced anxiety .	O O O O O O O O O O O B-Chemical O O O O O O O O O O O O O O B-Chemical O B-Chemical O O O O O O O O O O O O O O O O O O B-Chemical O O B-Disease O
RESULTS : We found that cocaine dose - dependently increased anxiety - like behavior in control ( Dbh + / - ) mice , as measured by a decrease in open arm exploration .	O O O O O B-Chemical O O O O B-Disease O O O O O O O O O O O O O O O O O O O O O O O
The Dbh - / - mice had normal baseline performance in the EPM but were completely resistant to the anxiogenic effects of cocaine .	O O O O O O O O O O O O O O O O O O O O O O B-Chemical O
Cocaine - induced anxiety was also attenuated in Dbh + / - mice following administration of disulfiram , a dopamine beta - hydroxylase ( DBH ) inhibitor .	B-Chemical O O B-Disease O O O O O O O O O O O O B-Chemical O O B-Chemical O O O O O O O O
In experiments using specific adrenergic antagonists , we found that pretreatment with the beta - adrenergic receptor antagonist propranolol blocked cocaine - induced anxiety - like behavior in Dbh + / - and wild - type C57BL6 / J mice , while the alpha ( 1 ) antagonist prazosin and the alpha ( 2 ) antagonist yohimbine had no effect .	O O O O O O O O O O O O O O O O O O B-Chemical O B-Chemical O O B-Disease O O O O O O O O O O O O O O O O O O O O O O O O B-Chemical O O O O O O O B-Chemical O O O O
CONCLUSIONS : These results indicate that noradrenergic signaling via beta - adrenergic receptors is required for cocaine - induced anxiety in mice .	O O O O O O O O O O O O O O O O B-Chemical O O B-Disease O O O
Hypothalamic prolactin receptor messenger ribonucleic acid levels , prolactin signaling , and hyperprolactinemic inhibition of pulsatile luteinizing hormone secretion are dependent on estradiol .	O O O O B-Chemical I-Chemical O O O O O O B-Disease O O O O O O O O O B-Chemical O
Hyperprolactinemia can reduce fertility and libido .	B-Disease O O O O O O
Although central prolactin actions are thought to contribute to this , the mechanisms are poorly understood .	O O O O O O O O O O O O O O O O O
We first tested whether chronic hyperprolactinemia inhibited two neuroendocrine parameters necessary for female fertility : pulsatile LH secretion and the estrogen - induced LH surge .	O O O O O B-Disease O O O O O O O O O O O O O O B-Chemical O O O O O
Chronic hyperprolactinemia induced by the dopamine antagonist sulpiride caused a 40 % reduction LH pulse frequency in ovariectomized rats , but only in the presence of chronic low levels of estradiol .	O B-Disease O O O B-Chemical O B-Chemical O O O O O O O O O O O O O O O O O O O O O O B-Chemical O
Sulpiride did not affect the magnitude of a steroid - induced LH surge or the percentage of GnRH neurons activated during the surge .	B-Chemical O O O O O O O B-Chemical O O O O O O O O O O O O O O O
Estradiol is known to influence expression of the long form of prolactin receptors ( PRL - R ) and components of prolactin ' s signaling pathway .	B-Chemical O O O O O O O O O O O O O O O O O O O O O O O O O O
To test the hypothesis that estrogen increases PRL - R expression and sensitivity to prolactin , we next demonstrated that estradiol greatly augments prolactin - induced STAT5 activation .	O O O O O B-Chemical O O O O O O O O O O O O O O B-Chemical O O O O O O O O
Lastly , we measured PRL - R and suppressor of cytokine signaling ( SOCS - 1 and - 3 and CIS , which reflect the level of prolactin signaling ) mRNAs in response to sulpiride and estradiol .	O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B-Chemical O B-Chemical O
Sulpiride induced only SOCS - 1 in the medial preoptic area , where GnRH neurons are regulated , but in the arcuate nucleus and choroid plexus , PRL - R , SOCS - 3 , and CIS mRNA levels were also induced .	B-Chemical O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
Estradiol enhanced these effects on SOCS - 3 and CIS .	B-Chemical O O O O O O O O O O
Interestingly , estradiol also induced PRL - R , SOCS - 3 , and CIS mRNA levels independently .	O O B-Chemical O O O O O O O O O O O O O O O O
These data show that GnRH pulse frequency is inhibited by chronic hyperprolactinemia in a steroid - dependent manner .	O O O O O O O O O O O B-Disease O O B-Chemical O O O O
They also provide evidence for estradiol - dependent and brain region - specific regulation of PRL - R expression and signaling responses by prolactin .	O O O O O B-Chemical O O O O O O O O O O O O O O O O O O O
Clonidine for attention - deficit / hyperactivity disorder : II .	B-Chemical O B-Disease I-Disease I-Disease I-Disease I-Disease I-Disease O O O
ECG changes and adverse events analysis .	O O O O O O O
OBJECTIVE : To examine the safety and tolerability of clonidine used alone or with methylphenidate in children with attention - deficit / hyperactivity disorder ( ADHD ) .	O O O O O O O O O B-Chemical O O O O B-Chemical O O O B-Disease I-Disease I-Disease I-Disease I-Disease I-Disease O B-Disease O O
METHOD : In a 16 - week multicenter , double - blind trial , 122 children with ADHD were randomly assigned to clonidine ( n = 31 ) , methylphenidate ( n = 29 ) , clonidine and methylphenidate ( n = 32 ) , or placebo ( n = 30 ) .	O O O O O O O O O O O O O O O O O B-Disease O O O O B-Chemical O O O O O O B-Chemical O O O O O O B-Chemical O B-Chemical O O O O O O O O O O O O O O
Doses were flexibly titrated up to 0 . 6 mg / day for clonidine and 60 mg / day for methylphenidate ( both with divided dosing ) .	O O O O O O O O O O O O O B-Chemical O O O O O O B-Chemical O O O O O O O
Groups were compared regarding adverse events and changes from baseline to week 16 in electrocardiograms and vital signs .	O O O O O O O O O O O O O O O O O O O
RESULTS : There were more incidents of bradycardia in subjects treated with clonidine compared with those not treated with clonidine ( 17 . 5 % versus 3 . 4 % ; p = . 02 ) , but no other significant group differences regarding electrocardiogram and other cardiovascular outcomes .	O O O O O O O B-Disease O O O O B-Chemical O O O O O O B-Chemical O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
There were no suggestions of interactions between clonidine and methylphenidate regarding cardiovascular outcomes .	O O O O O O O B-Chemical O B-Chemical O O O O
Moderate or severe adverse events were more common in subjects on clonidine ( 79 . 4 % versus 49 . 2 % ; p = . 0006 ) but not associated with higher rates of early study withdrawal .	O O O O O O O O O O O B-Chemical O O O O O O O O O O O O O O O O O O O O O O O O O O O
Drowsiness was common on clonidine , but generally resolved by 6 to 8 weeks .	B-Disease O O O B-Chemical O O O O O O O O O O
CONCLUSIONS : Clonidine , used alone or with methylphenidate , appears safe and well tolerated in childhood ADHD .	O O B-Chemical O O O O O B-Chemical O O O O O O O O B-Disease O
Physicians prescribing clonidine should monitor for bradycardia and advise patients about the high likelihood of initial drowsiness .	O O B-Chemical O O O B-Disease O O O O O O O O O B-Disease O
Renal Fanconi syndrome and myopathy after liver transplantation : drug - related mitochondrial cytopathy ?	B-Disease I-Disease I-Disease O B-Disease O O O O O O O B-Disease I-Disease O
Advances in the field of transplantation provide a better quality of life and allow more favorable conditions for growth and development in children .	O O O O O O O O O O O O O O O O O O O O O O O O
However , combinations of different therapeutic regimens require consideration of potential adverse reactions .	O O O O O O O O O O O O O O
We describe a 15 - yr - old girl who had orthotopic liver transplantation because of Wilson ' s disease .	O O O O O O O O O O O O O O O O B-Disease I-Disease I-Disease I-Disease O
Tacrolimus , MMF , and steroids were given as immunosuppressant .	B-Chemical O B-Chemical O O B-Chemical O O O O O
Lamivudine was added because of de nova hepatitis B infection during her follow - up .	B-Chemical O O O O O O B-Disease I-Disease I-Disease O O O O O O
Three yr after transplantation she developed renal Fanconi syndrome with severe metabolic acidosis , hypophosphatemia , glycosuria , and aminoaciduria .	O O O O O O B-Disease I-Disease I-Disease O O B-Disease I-Disease O B-Disease O B-Disease O O B-Disease O
Although tacrolimus was suspected to be the cause of late post - transplant renal acidosis and was replaced by sirolimus , acidosis , and electrolyte imbalance got worse .	O B-Chemical O O O O O O O O O O O O B-Disease O O O O B-Chemical O B-Disease O O O O O O O
Proximal muscle weakness has developed during her follow - up .	O B-Disease I-Disease O O O O O O O O
Fanconi syndrome , as well as myopathy , is well recognized in patients with mitochondrial disorders and caused by depletion of mtDNA .	B-Disease I-Disease O O O O B-Disease O O O O O O O B-Disease I-Disease O O O O O O O
We suggest that our patient ' s tubular dysfunction and myopathy may have resulted from mitochondrial dysfunction which is triggered by tacrolimus and augmented by lamivudine .	O O O O O O O B-Disease I-Disease O B-Disease O O O O B-Disease I-Disease O O O O B-Chemical O O O B-Chemical O
Higher optical density of an antigen assay predicts thrombosis in patients with heparin - induced thrombocytopenia .	O O O O O O O O B-Disease O O O B-Chemical O O B-Disease O
OBJECTIVES : To correlate optical density and percent inhibition of a two - step heparin - induced thrombocytopenia ( HIT ) antigen assay with thrombosis ; the assay utilizes reaction inhibition characteristics of a high heparin concentration .	O O O O O O O O O O O O O O B-Chemical O O B-Disease O B-Disease O O O O B-Disease O O O O O O O O O O B-Chemical O O
PATIENTS AND METHODS : Patients with more than 50 % decrease in platelet count or thrombocytopenia ( < 150 x 10 ( 9 ) / L ) after exposure to heparin , who had a positive two - step antigen assay [ optical density ( OD ) > 0 . 4 and > 50 inhibition with high concentration of heparin ] were included in the study .	O O O O O O O O O O O O O O O B-Disease O O O O O O O O O O O O O O B-Chemical O O O O O O O O O O O O O O O O O O O O O O O O O O O O B-Chemical O O O O O O O
RESULTS : Forty of 94 HIT patients had thrombosis at diagnosis ; 54 / 94 had isolated - HIT without thrombosis .	O O O O O B-Disease O O B-Disease O O O O O O O O O B-Disease O B-Disease O
Eight of the isolated - HIT patients developed thrombosis within the next 30 d ; thus , a total of 48 patients had thrombosis at day 30 .	O O O O O B-Disease O O B-Disease O O O O O O O O O O O O O O B-Disease O O O O
At diagnosis there was no significant difference in OD between HIT patients with thrombosis and those with isolated - HIT .	O O O O O O O O O O B-Disease O O B-Disease O O O O O B-Disease O
However , OD was significantly higher in all patients with thrombosis ( n = 48 , 1 . 34 + / - 0 . 89 ) , including isolated - HIT patients who later developed thrombosis within 30 d ( n = 8 , 1 . 84 + / - 0 . 64 ) as compared to isolated - HIT patients who did not develop thrombosis ( 0 . 96 + / - 0 . 75 ; P = 0 . 011 and P = 0 . 008 ) .	O O O O O O O O O O B-Disease O O O O O O O O O O O O O O O O O O O B-Disease O O O O B-Disease O O O O O O O O O O O O O O O O O O O O O O O B-Disease O O O O O B-Disease O O O O O O O O O O O O O O O O O O O O O O O O
The Receiver Operative Characteristic Curve showed that OD > 1 . 27 in the isolated - HIT group had a significantly higher chance of developing thrombosis by day 30 .	O O O O O O O O O O O O O O O O B-Disease O O O O O O O O B-Disease O O O O
None of these groups showed significant difference in percent inhibition .	O O O O O O O O O O O
Multivariate analysis showed a 2 . 8 - fold increased risk of thrombosis in females .	O O O O O O O O O O O O B-Disease O O O
Similarly , thrombotic risk increased with age and OD values .	O O B-Disease O O O O O O O O
CONCLUSION : Higher OD is associated with significant risk of subsequent thrombosis in patients with isolated - HIT ; percent inhibition , however , was not predictive .	O O O O O O O O O O O B-Disease O O O O O B-Disease O O O O O O O O O O
